question_id,stage,sub_category,answer
Q0164,통증 유발/완화 요인,treatment_effect,물리치료 후에는 잠깐 좋아져요.
Q0164,통증 유발/완화 요인,treatment_effect,치료해도 별로 변화 없었습니다.
Q0164,통증 유발/완화 요인,treatment_effect,운동하면 오히려 심해져요.
Q0164,통증 유발/완화 요인,treatment_effect,쉬면 나아집니다.
Q0164,통증 유발/완화 요인,treatment_effect,찜질하면 편합니다.
Q0164,통증 유발/완화 요인,treatment_effect,약 효과는 잘 모르겠습니다.
Q0165,통증 유발/완화 요인,dental_trigger,찬물 마시면 시립니다.
Q0165,통증 유발/완화 요인,dental_trigger,음식 씹을 때 통증이 심해요.
Q0165,통증 유발/완화 요인,dental_trigger,딱딱한 걸 씹으면 아파요.
Q0165,통증 유발/완화 요인,dental_trigger,입을 크게 벌리면 아픕니다.
Q0165,통증 유발/완화 요인,dental_trigger,가만히 있을 때는 괜찮아요.
Q0165,통증 유발/완화 요인,dental_trigger,따뜻한 물은 괜찮습니다.
Q0165,통증 유발/완화 요인,dental_trigger,찬바람 맞으면 시려요.
Q0165,통증 유발/완화 요인,dental_trigger,오른쪽으로 씹을 때 아픕니다.
Q0166,통증 유발/완화 요인,dental_trigger,찬물 마시면 시립니다.
Q0166,통증 유발/완화 요인,dental_trigger,음식 씹을 때 통증이 심해요.
Q0166,통증 유발/완화 요인,dental_trigger,딱딱한 걸 씹으면 아파요.
Q0166,통증 유발/완화 요인,dental_trigger,입을 크게 벌리면 아픕니다.
Q0166,통증 유발/완화 요인,dental_trigger,가만히 있을 때는 괜찮아요.
Q0166,통증 유발/완화 요인,dental_trigger,따뜻한 물은 괜찮습니다.
Q0166,통증 유발/완화 요인,dental_trigger,찬바람 맞으면 시려요.
Q0166,통증 유발/완화 요인,dental_trigger,오른쪽으로 씹을 때 아픕니다.
Q0167,통증 동반증상,associated,다리가 저려요.
Q0167,통증 동반증상,associated,발목 힘이 빠집니다.
Q0167,통증 동반증상,associated,감각이 둔합니다.
Q0167,통증 동반증상,associated,발이 붓습니다.
Q0167,통증 동반증상,associated,열감이 있어요.
Q0167,통증 동반증상,associated,어지럽고 울렁거려요.
Q0167,통증 동반증상,associated,구역질이 납니다.
Q0167,통증 동반증상,associated,식은땀이 나요.
Q0167,통증 동반증상,associated,다른 증상은 없어요.
Q0167,통증 동반증상,associated,무릎 관절도 같이 아파요.
Q0167,통증 동반증상,associated,팔까지 저립니다.
Q0167,통증 동반증상,associated,손이 저리고 힘이 빠져요.
Q0167,통증 동반증상,associated,발가락 감각이 이상합니다.
Q0167,통증 동반증상,associated,소변 보기가 불편합니다.
Q0167,통증 동반증상,associated,대변 조절이 어렵습니다.
Q0168,통증 동반증상,associated,다리가 저려요.
Q0168,통증 동반증상,associated,발목 힘이 빠집니다.
Q0168,통증 동반증상,associated,감각이 둔합니다.
Q0168,통증 동반증상,associated,발이 붓습니다.
Q0168,통증 동반증상,associated,열감이 있어요.
Q0168,통증 동반증상,associated,어지럽고 울렁거려요.
Q0168,통증 동반증상,associated,구역질이 납니다.
Q0168,통증 동반증상,associated,식은땀이 나요.
Q0168,통증 동반증상,associated,다른 증상은 없어요.
Q0168,통증 동반증상,associated,무릎 관절도 같이 아파요.
Q0168,통증 동반증상,associated,팔까지 저립니다.
Q0168,통증 동반증상,associated,손이 저리고 힘이 빠져요.
Q0168,통증 동반증상,associated,발가락 감각이 이상합니다.
Q0168,통증 동반증상,associated,소변 보기가 불편합니다.
Q0168,통증 동반증상,associated,대변 조절이 어렵습니다.
Q0169,통증 동반증상,neuro_weakness,가끔 힘이 빠집니다.
Q0169,통증 동반증상,neuro_weakness,발목에 힘이 잘 안 들어가요.
Q0169,통증 동반증상,neuro_weakness,까치발이 어렵습니다.
Q0169,통증 동반증상,neuro_weakness,발뒤꿈치로 걷기 힘듭니다.
Q0169,통증 동반증상,neuro_weakness,손에 힘이 빠져 물건을 놓칩니다.
Q0169,통증 동반증상,neuro_weakness,계단 오를 때 다리가 풀립니다.
Q0169,통증 동반증상,neuro_weakness,힘 빠지는 느낌은 없어요.
Q0169,통증 동반증상,neuro_weakness,오래 걸으면 다리에 힘이 빠져요.
Q0170,통증 동반증상,neuro_weakness,가끔 힘이 빠집니다.
Q0170,통증 동반증상,neuro_weakness,발목에 힘이 잘 안 들어가요.
Q0170,통증 동반증상,neuro_weakness,까치발이 어렵습니다.
Q0170,통증 동반증상,neuro_weakness,발뒤꿈치로 걷기 힘듭니다.
Q0170,통증 동반증상,neuro_weakness,손에 힘이 빠져 물건을 놓칩니다.
Q0170,통증 동반증상,neuro_weakness,계단 오를 때 다리가 풀립니다.
Q0170,통증 동반증상,neuro_weakness,힘 빠지는 느낌은 없어요.
Q0170,통증 동반증상,neuro_weakness,오래 걸으면 다리에 힘이 빠져요.
Q0171,통증 동반증상,neuro_weakness,가끔 힘이 빠집니다.
Q0171,통증 동반증상,neuro_weakness,발목에 힘이 잘 안 들어가요.
Q0171,통증 동반증상,neuro_weakness,까치발이 어렵습니다.
Q0171,통증 동반증상,neuro_weakness,발뒤꿈치로 걷기 힘듭니다.
Q0171,통증 동반증상,neuro_weakness,손에 힘이 빠져 물건을 놓칩니다.
Q0171,통증 동반증상,neuro_weakness,계단 오를 때 다리가 풀립니다.
Q0171,통증 동반증상,neuro_weakness,힘 빠지는 느낌은 없어요.
Q0171,통증 동반증상,neuro_weakness,오래 걸으면 다리에 힘이 빠져요.
Q0172,통증 동반증상,associated,다리가 저려요.
Q0172,통증 동반증상,associated,발목 힘이 빠집니다.
Q0172,통증 동반증상,associated,감각이 둔합니다.
Q0172,통증 동반증상,associated,발이 붓습니다.
Q0172,통증 동반증상,associated,열감이 있어요.
Q0172,통증 동반증상,associated,어지럽고 울렁거려요.
Q0172,통증 동반증상,associated,구역질이 납니다.
Q0172,통증 동반증상,associated,식은땀이 나요.
Q0172,통증 동반증상,associated,다른 증상은 없어요.
Q0172,통증 동반증상,associated,무릎 관절도 같이 아파요.
Q0172,통증 동반증상,associated,팔까지 저립니다.
Q0172,통증 동반증상,associated,손이 저리고 힘이 빠져요.
Q0172,통증 동반증상,associated,발가락 감각이 이상합니다.
Q0172,통증 동반증상,associated,소변 보기가 불편합니다.
Q0172,통증 동반증상,associated,대변 조절이 어렵습니다.
Q0173,통증 동반증상,associated,다리가 저려요.
Q0173,통증 동반증상,associated,발목 힘이 빠집니다.
Q0173,통증 동반증상,associated,감각이 둔합니다.
Q0173,통증 동반증상,associated,발이 붓습니다.
Q0173,통증 동반증상,associated,열감이 있어요.
Q0173,통증 동반증상,associated,어지럽고 울렁거려요.
Q0173,통증 동반증상,associated,구역질이 납니다.
Q0173,통증 동반증상,associated,식은땀이 나요.
Q0173,통증 동반증상,associated,다른 증상은 없어요.
Q0173,통증 동반증상,associated,무릎 관절도 같이 아파요.
Q0173,통증 동반증상,associated,팔까지 저립니다.
Q0173,통증 동반증상,associated,손이 저리고 힘이 빠져요.
Q0173,통증 동반증상,associated,발가락 감각이 이상합니다.
Q0173,통증 동반증상,associated,소변 보기가 불편합니다.
Q0173,통증 동반증상,associated,대변 조절이 어렵습니다.
Q0174,통증 동반증상,associated,다리가 저려요.
Q0174,통증 동반증상,associated,발목 힘이 빠집니다.
Q0174,통증 동반증상,associated,감각이 둔합니다.
Q0174,통증 동반증상,associated,발이 붓습니다.
Q0174,통증 동반증상,associated,열감이 있어요.
Q0174,통증 동반증상,associated,어지럽고 울렁거려요.
Q0174,통증 동반증상,associated,구역질이 납니다.
Q0174,통증 동반증상,associated,식은땀이 나요.
Q0174,통증 동반증상,associated,다른 증상은 없어요.
Q0174,통증 동반증상,associated,무릎 관절도 같이 아파요.
Q0174,통증 동반증상,associated,팔까지 저립니다.
Q0174,통증 동반증상,associated,손이 저리고 힘이 빠져요.
Q0174,통증 동반증상,associated,발가락 감각이 이상합니다.
Q0174,통증 동반증상,associated,소변 보기가 불편합니다.
Q0174,통증 동반증상,associated,대변 조절이 어렵습니다.
Q0175,통증 동반증상,red_flag,열이 납니다.
Q0175,통증 동반증상,red_flag,최근 체중이 줄었습니다.
Q0175,통증 동반증상,red_flag,밤에 식은땀이 납니다.
Q0175,통증 동반증상,red_flag,암 치료받은 적이 있습니다.
Q0175,통증 동반증상,red_flag,소변 조절이 어렵습니다.
Q0175,통증 동반증상,red_flag,대변 조절이 어렵습니다.
Q0175,통증 동반증상,red_flag,회음부 감각이 둔합니다.
Q0175,통증 동반증상,red_flag,갑자기 마비가 왔습니다.
Q0175,통증 동반증상,red_flag,고열은 없습니다.
Q0175,통증 동반증상,red_flag,체중 변화는 없습니다.
Q0176,통증 동반증상,red_flag,열이 납니다.
Q0176,통증 동반증상,red_flag,최근 체중이 줄었습니다.
Q0176,통증 동반증상,red_flag,밤에 식은땀이 납니다.
Q0176,통증 동반증상,red_flag,암 치료받은 적이 있습니다.
Q0176,통증 동반증상,red_flag,소변 조절이 어렵습니다.
Q0176,통증 동반증상,red_flag,대변 조절이 어렵습니다.
Q0176,통증 동반증상,red_flag,회음부 감각이 둔합니다.
Q0176,통증 동반증상,red_flag,갑자기 마비가 왔습니다.
Q0176,통증 동반증상,red_flag,고열은 없습니다.
Q0176,통증 동반증상,red_flag,체중 변화는 없습니다.
Q0177,통증 동반증상,red_flag,열이 납니다.
Q0177,통증 동반증상,red_flag,최근 체중이 줄었습니다.
Q0177,통증 동반증상,red_flag,밤에 식은땀이 납니다.
Q0177,통증 동반증상,red_flag,암 치료받은 적이 있습니다.
Q0177,통증 동반증상,red_flag,소변 조절이 어렵습니다.
Q0177,통증 동반증상,red_flag,대변 조절이 어렵습니다.
Q0177,통증 동반증상,red_flag,회음부 감각이 둔합니다.
Q0177,통증 동반증상,red_flag,갑자기 마비가 왔습니다.
Q0177,통증 동반증상,red_flag,고열은 없습니다.
Q0177,통증 동반증상,red_flag,체중 변화는 없습니다.
Q0178,통증 동반증상,red_flag,열이 납니다.
Q0178,통증 동반증상,red_flag,최근 체중이 줄었습니다.
Q0178,통증 동반증상,red_flag,밤에 식은땀이 납니다.
Q0178,통증 동반증상,red_flag,암 치료받은 적이 있습니다.
Q0178,통증 동반증상,red_flag,소변 조절이 어렵습니다.
Q0178,통증 동반증상,red_flag,대변 조절이 어렵습니다.
Q0178,통증 동반증상,red_flag,회음부 감각이 둔합니다.
Q0178,통증 동반증상,red_flag,갑자기 마비가 왔습니다.
Q0178,통증 동반증상,red_flag,고열은 없습니다.
Q0178,통증 동반증상,red_flag,체중 변화는 없습니다.
Q0179,통증 동반증상,red_flag,열이 납니다.
Q0179,통증 동반증상,red_flag,최근 체중이 줄었습니다.
Q0179,통증 동반증상,red_flag,밤에 식은땀이 납니다.
Q0179,통증 동반증상,red_flag,암 치료받은 적이 있습니다.
Q0179,통증 동반증상,red_flag,소변 조절이 어렵습니다.
Q0179,통증 동반증상,red_flag,대변 조절이 어렵습니다.
Q0179,통증 동반증상,red_flag,회음부 감각이 둔합니다.
Q0179,통증 동반증상,red_flag,갑자기 마비가 왔습니다.
Q0179,통증 동반증상,red_flag,고열은 없습니다.
Q0179,통증 동반증상,red_flag,체중 변화는 없습니다.
Q0180,통증 시간대/상황별 변화,time_variation,아침에 일어날 때 더 아파요.
Q0180,통증 시간대/상황별 변화,time_variation,저녁에 더 심해집니다.
Q0180,통증 시간대/상황별 변화,time_variation,밤에 특히 욱신거려요.
Q0180,통증 시간대/상황별 변화,time_variation,자다가 아파서 깹니다.
Q0180,통증 시간대/상황별 변화,time_variation,오후부터 심해져요.
Q0180,통증 시간대/상황별 변화,time_variation,하루 종일 비슷합니다.
Q0180,통증 시간대/상황별 변화,time_variation,앉았다 일어설 때 아파요.
Q0180,통증 시간대/상황별 변화,time_variation,활동하고 나면 저녁에 심합니다.
Q0180,통증 시간대/상황별 변화,time_variation,일어나서 움직이면 조금 풀립니다.
Q0180,통증 시간대/상황별 변화,time_variation,날씨가 추우면 더 아파요.
Q0181,통증 시간대/상황별 변화,time_variation,아침에 일어날 때 더 아파요.
Q0181,통증 시간대/상황별 변화,time_variation,저녁에 더 심해집니다.
Q0181,통증 시간대/상황별 변화,time_variation,밤에 특히 욱신거려요.
Q0181,통증 시간대/상황별 변화,time_variation,자다가 아파서 깹니다.
Q0181,통증 시간대/상황별 변화,time_variation,오후부터 심해져요.
Q0181,통증 시간대/상황별 변화,time_variation,하루 종일 비슷합니다.
Q0181,통증 시간대/상황별 변화,time_variation,앉았다 일어설 때 아파요.
Q0181,통증 시간대/상황별 변화,time_variation,활동하고 나면 저녁에 심합니다.
Q0181,통증 시간대/상황별 변화,time_variation,일어나서 움직이면 조금 풀립니다.
Q0181,통증 시간대/상황별 변화,time_variation,날씨가 추우면 더 아파요.
Q0182,통증 시간대/상황별 변화,time_variation,아침에 일어날 때 더 아파요.
Q0182,통증 시간대/상황별 변화,time_variation,저녁에 더 심해집니다.
Q0182,통증 시간대/상황별 변화,time_variation,밤에 특히 욱신거려요.
Q0182,통증 시간대/상황별 변화,time_variation,자다가 아파서 깹니다.
Q0182,통증 시간대/상황별 변화,time_variation,오후부터 심해져요.
Q0182,통증 시간대/상황별 변화,time_variation,하루 종일 비슷합니다.
Q0182,통증 시간대/상황별 변화,time_variation,앉았다 일어설 때 아파요.
Q0182,통증 시간대/상황별 변화,time_variation,활동하고 나면 저녁에 심합니다.
Q0182,통증 시간대/상황별 변화,time_variation,일어나서 움직이면 조금 풀립니다.
Q0182,통증 시간대/상황별 변화,time_variation,날씨가 추우면 더 아파요.
Q0183,통증 시간대/상황별 변화,time_variation,아침에 일어날 때 더 아파요.
Q0183,통증 시간대/상황별 변화,time_variation,저녁에 더 심해집니다.
Q0183,통증 시간대/상황별 변화,time_variation,밤에 특히 욱신거려요.
Q0183,통증 시간대/상황별 변화,time_variation,자다가 아파서 깹니다.
Q0183,통증 시간대/상황별 변화,time_variation,오후부터 심해져요.
Q0183,통증 시간대/상황별 변화,time_variation,하루 종일 비슷합니다.
Q0183,통증 시간대/상황별 변화,time_variation,앉았다 일어설 때 아파요.
Q0183,통증 시간대/상황별 변화,time_variation,활동하고 나면 저녁에 심합니다.
Q0183,통증 시간대/상황별 변화,time_variation,일어나서 움직이면 조금 풀립니다.
Q0183,통증 시간대/상황별 변화,time_variation,날씨가 추우면 더 아파요.
Q0184,통증 시간대/상황별 변화,time_variation,아침에 일어날 때 더 아파요.
Q0184,통증 시간대/상황별 변화,time_variation,저녁에 더 심해집니다.
Q0184,통증 시간대/상황별 변화,time_variation,밤에 특히 욱신거려요.
Q0184,통증 시간대/상황별 변화,time_variation,자다가 아파서 깹니다.
Q0184,통증 시간대/상황별 변화,time_variation,오후부터 심해져요.
Q0184,통증 시간대/상황별 변화,time_variation,하루 종일 비슷합니다.
Q0184,통증 시간대/상황별 변화,time_variation,앉았다 일어설 때 아파요.
Q0184,통증 시간대/상황별 변화,time_variation,활동하고 나면 저녁에 심합니다.
Q0184,통증 시간대/상황별 변화,time_variation,일어나서 움직이면 조금 풀립니다.
Q0184,통증 시간대/상황별 변화,time_variation,날씨가 추우면 더 아파요.
Q0185,통증 시간대/상황별 변화,function,걷기 힘듭니다.
Q0185,통증 시간대/상황별 변화,function,계단 내려갈 때 힘들어요.
Q0185,통증 시간대/상황별 변화,function,양말 신기가 어렵습니다.
Q0185,통증 시간대/상황별 변화,function,운전하면 허리가 아파요.
Q0185,통증 시간대/상황별 변화,function,집안일을 못 하겠습니다.
Q0185,통증 시간대/상황별 변화,function,오래 앉아 있기가 어렵습니다.
Q0185,통증 시간대/상황별 변화,function,서서 일하기 힘들어요.
Q0185,통증 시간대/상황별 변화,function,일상생활은 가능합니다.
Q0185,통증 시간대/상황별 변화,function,걷는 거리는 줄었습니다.
Q0185,통증 시간대/상황별 변화,function,통증 때문에 일을 쉬었습니다.
Q0186,통증 시간대/상황별 변화,function,걷기 힘듭니다.
Q0186,통증 시간대/상황별 변화,function,계단 내려갈 때 힘들어요.
Q0186,통증 시간대/상황별 변화,function,양말 신기가 어렵습니다.
Q0186,통증 시간대/상황별 변화,function,운전하면 허리가 아파요.
Q0186,통증 시간대/상황별 변화,function,집안일을 못 하겠습니다.
Q0186,통증 시간대/상황별 변화,function,오래 앉아 있기가 어렵습니다.
Q0186,통증 시간대/상황별 변화,function,서서 일하기 힘들어요.
Q0186,통증 시간대/상황별 변화,function,일상생활은 가능합니다.
Q0186,통증 시간대/상황별 변화,function,걷는 거리는 줄었습니다.
Q0186,통증 시간대/상황별 변화,function,통증 때문에 일을 쉬었습니다.
Q0187,통증 시간대/상황별 변화,function,걷기 힘듭니다.
Q0187,통증 시간대/상황별 변화,function,계단 내려갈 때 힘들어요.
Q0187,통증 시간대/상황별 변화,function,양말 신기가 어렵습니다.
Q0187,통증 시간대/상황별 변화,function,운전하면 허리가 아파요.
Q0187,통증 시간대/상황별 변화,function,집안일을 못 하겠습니다.
Q0187,통증 시간대/상황별 변화,function,오래 앉아 있기가 어렵습니다.
Q0187,통증 시간대/상황별 변화,function,서서 일하기 힘들어요.
Q0187,통증 시간대/상황별 변화,function,일상생활은 가능합니다.
Q0187,통증 시간대/상황별 변화,function,걷는 거리는 줄었습니다.
Q0187,통증 시간대/상황별 변화,function,통증 때문에 일을 쉬었습니다.
Q0188,통증 지속성/패턴,pattern,계속 아파요.
Q0188,통증 지속성/패턴,pattern,하루 종일 아픕니다.
Q0188,통증 지속성/패턴,pattern,왔다 갔다 해요.
Q0188,통증 지속성/패턴,pattern,아팠다 안 아팠다 합니다.
Q0188,통증 지속성/패턴,pattern,가끔씩 심해져요.
Q0188,통증 지속성/패턴,pattern,밤마다 반복됩니다.
Q0188,통증 지속성/패턴,pattern,일정하게 계속 아픕니다.
Q0188,통증 지속성/패턴,pattern,움직일 때만 아파요.
Q0188,통증 지속성/패턴,pattern,한 번 아프면 오래 갑니다.
Q0188,통증 지속성/패턴,pattern,최근에는 점점 심해져요.
Q0189,통증 지속성/패턴,pattern,계속 아파요.
Q0189,통증 지속성/패턴,pattern,하루 종일 아픕니다.
Q0189,통증 지속성/패턴,pattern,왔다 갔다 해요.
Q0189,통증 지속성/패턴,pattern,아팠다 안 아팠다 합니다.
Q0189,통증 지속성/패턴,pattern,가끔씩 심해져요.
Q0189,통증 지속성/패턴,pattern,밤마다 반복됩니다.
Q0189,통증 지속성/패턴,pattern,일정하게 계속 아픕니다.
Q0189,통증 지속성/패턴,pattern,움직일 때만 아파요.
Q0189,통증 지속성/패턴,pattern,한 번 아프면 오래 갑니다.
Q0189,통증 지속성/패턴,pattern,최근에는 점점 심해져요.
Q0190,통증 지속성/패턴,pattern,계속 아파요.
Q0190,통증 지속성/패턴,pattern,하루 종일 아픕니다.
Q0190,통증 지속성/패턴,pattern,왔다 갔다 해요.
Q0190,통증 지속성/패턴,pattern,아팠다 안 아팠다 합니다.
Q0190,통증 지속성/패턴,pattern,가끔씩 심해져요.
Q0190,통증 지속성/패턴,pattern,밤마다 반복됩니다.
Q0190,통증 지속성/패턴,pattern,일정하게 계속 아픕니다.
Q0190,통증 지속성/패턴,pattern,움직일 때만 아파요.
Q0190,통증 지속성/패턴,pattern,한 번 아프면 오래 갑니다.
Q0190,통증 지속성/패턴,pattern,최근에는 점점 심해져요.
Q0191,통증 지속성/패턴,duration,한 번 아프면 10분 정도 갑니다.
Q0191,통증 지속성/패턴,duration,보통 30분 정도 지속됩니다.
Q0191,통증 지속성/패턴,duration,몇 시간씩 갑니다.
Q0191,통증 지속성/패턴,duration,하루 종일 이어져요.
Q0191,통증 지속성/패턴,duration,잠깐 아팠다가 사라집니다.
Q0191,통증 지속성/패턴,duration,한참 가다가 쉬면 줄어듭니다.
Q0191,통증 지속성/패턴,duration,밤새 계속됩니다.
Q0191,통증 지속성/패턴,duration,움직이는 동안만 아파요.
Q0192,통증 지속성/패턴,duration,한 번 아프면 10분 정도 갑니다.
Q0192,통증 지속성/패턴,duration,보통 30분 정도 지속됩니다.
Q0192,통증 지속성/패턴,duration,몇 시간씩 갑니다.
Q0192,통증 지속성/패턴,duration,하루 종일 이어져요.
Q0192,통증 지속성/패턴,duration,잠깐 아팠다가 사라집니다.
Q0192,통증 지속성/패턴,duration,한참 가다가 쉬면 줄어듭니다.
Q0192,통증 지속성/패턴,duration,밤새 계속됩니다.
Q0192,통증 지속성/패턴,duration,움직이는 동안만 아파요.
Q0193,통증 지속성/패턴,frequency,하루에 한두 번 옵니다.
Q0193,통증 지속성/패턴,frequency,일주일에 두세 번 생겨요.
Q0193,통증 지속성/패턴,frequency,매일 있습니다.
Q0193,통증 지속성/패턴,frequency,밤마다 옵니다.
Q0193,통증 지속성/패턴,frequency,계단 오를 때마다 아파요.
Q0193,통증 지속성/패턴,frequency,가끔 생각날 정도입니다.
Q0193,통증 지속성/패턴,frequency,요즘은 자주 옵니다.
Q0193,통증 지속성/패턴,frequency,한 달에 한 번 정도입니다.
Q0194,통증 지속성/패턴,frequency,하루에 한두 번 옵니다.
Q0194,통증 지속성/패턴,frequency,일주일에 두세 번 생겨요.
Q0194,통증 지속성/패턴,frequency,매일 있습니다.
Q0194,통증 지속성/패턴,frequency,밤마다 옵니다.
Q0194,통증 지속성/패턴,frequency,계단 오를 때마다 아파요.
Q0194,통증 지속성/패턴,frequency,가끔 생각날 정도입니다.
Q0194,통증 지속성/패턴,frequency,요즘은 자주 옵니다.
Q0194,통증 지속성/패턴,frequency,한 달에 한 번 정도입니다.
Q0195,과거질환,history,특별한 병은 없어요.
Q0195,과거질환,history,고혈압이 있습니다.
Q0195,과거질환,history,당뇨가 있습니다.
Q0195,과거질환,history,고혈압약을 먹고 있습니다.
Q0195,과거질환,history,당뇨약을 복용 중입니다.
Q0195,과거질환,history,예전에 결핵을 앓았습니다.
Q0195,과거질환,history,간염 진단받은 적 있습니다.
Q0195,과거질환,history,심장질환으로 진료받고 있습니다.
Q0195,과거질환,history,신장질환이 있습니다.
Q0195,과거질환,history,골다공증이 있습니다.
Q0195,과거질환,history,암 치료받은 적이 있습니다.
Q0195,과거질환,history,류마티스 관절염이 있습니다.
Q0196,과거질환,history,특별한 병은 없어요.
Q0196,과거질환,history,고혈압이 있습니다.
Q0196,과거질환,history,당뇨가 있습니다.
Q0196,과거질환,history,고혈압약을 먹고 있습니다.
Q0196,과거질환,history,당뇨약을 복용 중입니다.
Q0196,과거질환,history,예전에 결핵을 앓았습니다.
Q0196,과거질환,history,간염 진단받은 적 있습니다.
Q0196,과거질환,history,심장질환으로 진료받고 있습니다.
Q0196,과거질환,history,신장질환이 있습니다.
Q0196,과거질환,history,골다공증이 있습니다.
Q0196,과거질환,history,암 치료받은 적이 있습니다.
Q0196,과거질환,history,류마티스 관절염이 있습니다.
Q0197,과거질환,history,특별한 병은 없어요.
Q0197,과거질환,history,고혈압이 있습니다.
Q0197,과거질환,history,당뇨가 있습니다.
Q0197,과거질환,history,고혈압약을 먹고 있습니다.
Q0197,과거질환,history,당뇨약을 복용 중입니다.
Q0197,과거질환,history,예전에 결핵을 앓았습니다.
Q0197,과거질환,history,간염 진단받은 적 있습니다.
Q0197,과거질환,history,심장질환으로 진료받고 있습니다.
Q0197,과거질환,history,신장질환이 있습니다.
Q0197,과거질환,history,골다공증이 있습니다.
Q0197,과거질환,history,암 치료받은 적이 있습니다.
Q0197,과거질환,history,류마티스 관절염이 있습니다.
Q0198,과거질환,history,특별한 병은 없어요.
Q0198,과거질환,history,고혈압이 있습니다.
Q0198,과거질환,history,당뇨가 있습니다.
Q0198,과거질환,history,고혈압약을 먹고 있습니다.
Q0198,과거질환,history,당뇨약을 복용 중입니다.
Q0198,과거질환,history,예전에 결핵을 앓았습니다.
Q0198,과거질환,history,간염 진단받은 적 있습니다.
Q0198,과거질환,history,심장질환으로 진료받고 있습니다.
Q0198,과거질환,history,신장질환이 있습니다.
Q0198,과거질환,history,골다공증이 있습니다.
Q0198,과거질환,history,암 치료받은 적이 있습니다.
Q0198,과거질환,history,류마티스 관절염이 있습니다.
Q0199,과거질환,history,특별한 병은 없어요.
Q0199,과거질환,history,고혈압이 있습니다.
Q0199,과거질환,history,당뇨가 있습니다.
Q0199,과거질환,history,고혈압약을 먹고 있습니다.
Q0199,과거질환,history,당뇨약을 복용 중입니다.
Q0199,과거질환,history,예전에 결핵을 앓았습니다.
Q0199,과거질환,history,간염 진단받은 적 있습니다.
Q0199,과거질환,history,심장질환으로 진료받고 있습니다.
Q0199,과거질환,history,신장질환이 있습니다.
Q0199,과거질환,history,골다공증이 있습니다.
Q0199,과거질환,history,암 치료받은 적이 있습니다.
Q0199,과거질환,history,류마티스 관절염이 있습니다.
Q0200,과거질환,history,특별한 병은 없어요.
Q0200,과거질환,history,고혈압이 있습니다.
Q0200,과거질환,history,당뇨가 있습니다.
Q0200,과거질환,history,고혈압약을 먹고 있습니다.
Q0200,과거질환,history,당뇨약을 복용 중입니다.
Q0200,과거질환,history,예전에 결핵을 앓았습니다.
Q0200,과거질환,history,간염 진단받은 적 있습니다.
Q0200,과거질환,history,심장질환으로 진료받고 있습니다.
Q0200,과거질환,history,신장질환이 있습니다.
Q0200,과거질환,history,골다공증이 있습니다.
Q0200,과거질환,history,암 치료받은 적이 있습니다.
Q0200,과거질환,history,류마티스 관절염이 있습니다.
Q0201,과거질환,history,특별한 병은 없어요.
Q0201,과거질환,history,고혈압이 있습니다.
Q0201,과거질환,history,당뇨가 있습니다.
Q0201,과거질환,history,고혈압약을 먹고 있습니다.
Q0201,과거질환,history,당뇨약을 복용 중입니다.
Q0201,과거질환,history,예전에 결핵을 앓았습니다.
Q0201,과거질환,history,간염 진단받은 적 있습니다.
Q0201,과거질환,history,심장질환으로 진료받고 있습니다.
Q0201,과거질환,history,신장질환이 있습니다.
Q0201,과거질환,history,골다공증이 있습니다.
Q0201,과거질환,history,암 치료받은 적이 있습니다.
Q0201,과거질환,history,류마티스 관절염이 있습니다.
Q0202,약물복용,medication_use,약은 따로 안 먹어요.
Q0202,약물복용,medication_use,진통제를 가끔 먹습니다.
Q0202,약물복용,medication_use,혈압약 먹고 있어요.
Q0202,약물복용,medication_use,당뇨약 복용 중입니다.
Q0202,약물복용,medication_use,한약은 안 먹습니다.
Q0202,약물복용,medication_use,영양제는 먹고 있어요.
Q0202,약물복용,medication_use,항응고제를 복용 중입니다.
Q0202,약물복용,medication_use,아스피린을 먹고 있습니다.
Q0202,약물복용,medication_use,스테로이드는 먹지 않습니다.
Q0202,약물복용,medication_use,필요할 때만 약 먹어요.
Q0203,약물복용,medication_use,약은 따로 안 먹어요.
Q0203,약물복용,medication_use,진통제를 가끔 먹습니다.
Q0203,약물복용,medication_use,혈압약 먹고 있어요.
Q0203,약물복용,medication_use,당뇨약 복용 중입니다.
Q0203,약물복용,medication_use,한약은 안 먹습니다.
Q0203,약물복용,medication_use,영양제는 먹고 있어요.
Q0203,약물복용,medication_use,항응고제를 복용 중입니다.
Q0203,약물복용,medication_use,아스피린을 먹고 있습니다.
Q0203,약물복용,medication_use,스테로이드는 먹지 않습니다.
Q0203,약물복용,medication_use,필요할 때만 약 먹어요.
Q0204,약물복용,medication_use,약은 따로 안 먹어요.
Q0204,약물복용,medication_use,진통제를 가끔 먹습니다.
Q0204,약물복용,medication_use,혈압약 먹고 있어요.
Q0204,약물복용,medication_use,당뇨약 복용 중입니다.
Q0204,약물복용,medication_use,한약은 안 먹습니다.
Q0204,약물복용,medication_use,영양제는 먹고 있어요.
Q0204,약물복용,medication_use,항응고제를 복용 중입니다.
Q0204,약물복용,medication_use,아스피린을 먹고 있습니다.
Q0204,약물복용,medication_use,스테로이드는 먹지 않습니다.
Q0204,약물복용,medication_use,필요할 때만 약 먹어요.
Q0205,약물복용,medication_use,약은 따로 안 먹어요.
Q0205,약물복용,medication_use,진통제를 가끔 먹습니다.
